bin_timestamp,num_tr,target_ix,target_no_ix,no_target_ix,no_target_no_ix,target_ix_rtt_count,target_ix_rtt_avg,target_no_ix_rtt_count,target_no_ix_rtt_avg
1616567100,8059,6841,1102,6,110,6837,112.42460192092094,1102,90.19170765275267
1616567400,9014,7668,1344,1,1,7666,131.7414891729716,1344,95.68512239583325
1616567700,8060,6953,1100,1,6,6952,124.7008085443032,1100,85.19258000000002
1616568000,6529,5334,1090,3,102,5334,119.88405146231764,1090,86.67454602446489
1616568300,9058,7799,1253,0,6,7797,132.1295164913856,1253,87.03216653365263
1616568600,7150,6132,1014,1,3,6129,123.21220800021753,1014,79.18183037475347
1616568900,8059,6808,1141,2,108,6804,111.70584313149146,1141,90.95596260590133
1616569200,8998,7749,1247,0,2,7747,132.02644797986315,1247,88.66589735364876
1616569500,8057,6980,1070,3,4,6979,124.5251189282128,1070,81.85886339563868
1616569800,6542,5247,1187,5,103,5247,119.41974061368423,1187,92.93479036787416
1616570100,9087,7791,1292,0,4,7789,131.0014506569096,1292,89.6803169504644
1616570400,7158,6115,1037,1,5,6112,122.5907680246509,1037,80.98473577627762
1616570700,8062,6834,1117,2,109,6830,112.4921471937533,1117,90.10653148313924
1616571000,9001,7679,1320,0,2,7677,132.44690230558837,1320,92.21371250000003
1616571300,8054,6986,1061,4,3,6985,125.02189346218103,1061,80.75154618284633
1616571600,6530,5319,1106,3,102,5319,120.31773008710904,1106,87.66176597347794
1616571900,9191,7825,1361,0,5,7823,138.08922849290553,1361,85.71591060494737
1616572200,7157,6079,1071,1,6,6076,133.30727024358097,1071,88.37612838468728
1616572500,8193,6852,1232,2,107,6848,111.43575630354415,1232,87.85563189935057
1616572800,9006,7755,1248,0,3,7753,131.79203306247032,1248,89.27555849358977
1616573100,8066,7008,1051,1,6,7007,124.83150099900097,1051,82.60265318744055
1616573400,6567,5384,1073,4,106,5384,120.36197542100025,1073,88.67395076110596
1616573700,9073,7756,1299,11,7,7754,130.34687462385,1299,95.4183433410316
1616574000,7142,6201,927,6,8,6198,123.45336761858654,927,78.50573444804029
1616574300,8053,6917,1024,4,108,6913,111.32192333285131,1024,91.63687516276038
1616574600,9011,7738,1265,4,4,7736,131.8342603412618,1265,94.11710237154148
1616574900,8086,7070,1001,7,8,7069,123.96792886782711,1001,84.73380702630709
1616575200,6503,5420,975,6,102,5420,119.12036269987689,975,89.36888769230761
1616575500,9082,7874,1200,5,3,7872,130.51804026930893,1200,88.29950152777779
1616575800,7162,6128,1014,11,9,6125,122.59619831292468,1014,88.07723882314261
1616576100,8058,6948,995,6,109,6944,111.77822727054567,995,94.22461641541038
1616576400,9010,7811,1190,7,2,7795,138.19415033140893,1190,90.97012997198885
1616576700,8078,7128,933,10,7,7122,131.58308192923383,932,87.52754434906998
1616577000,6543,5373,1058,9,103,5373,118.57479980147643,1058,97.40424921235041
1616577300,9098,7845,1246,6,1,7843,130.06504685706986,1246,92.79060179240231
1616577600,7136,6192,929,9,6,6189,122.98004004416403,929,82.02725834230355
1616577900,8042,6853,1075,6,108,6849,109.95581187034595,1075,103.55768201550399
1616578200,9029,7799,1214,8,8,7797,131.4398151212005,1214,91.42998160351462
1616578500,8084,7039,1026,11,8,7038,124.11585133087101,1026,88.79372953216367
1616578800,6513,5481,922,8,102,5481,119.1373651097728,922,87.80698445408525
1616579100,9239,7928,1299,6,6,7926,129.7705561443352,1299,88.19930792917617
1616579400,7131,6137,978,8,8,6134,122.29791373220259,978,87.31342995910019
1616579700,8177,6966,1096,7,108,6962,110.6570974576272,1096,88.7418471715328
1616580000,9027,7806,1208,6,7,7804,131.8475859174782,1208,91.94517715231794
1616580300,8058,7084,953,9,12,7083,124.47021160995783,953,82.67017890870936
1616580600,6551,5390,1049,8,104,5390,119.22208104514522,1049,96.0222875754687
1616580900,9076,7834,1232,7,3,7832,130.84279407133118,1232,92.9420336850649
1616581200,7152,6215,917,9,11,6212,125.48859240180364,917,81.2600774263904
1616581500,8075,6980,982,4,109,6976,111.46893876624645,982,92.35624711473184
1616581800,9018,7746,1262,4,6,7744,131.08564116305098,1262,96.6379817749605
1616582100,8067,7061,991,6,9,7060,124.15885623229484,991,85.34662428523373
1616582400,6533,5444,973,7,109,5444,119.37945011021316,973,91.67739928057554
1616582700,9088,7855,1224,5,4,7853,130.0468492423275,1224,92.86179738562089
1616583000,7126,6152,958,6,10,6149,124.30155323358808,958,84.94065518441191
1616583300,8074,6912,1042,4,116,6908,111.44852967573792,1042,95.77915227127316
1616583600,9021,7857,1153,4,7,7855,132.94521381285767,1153,90.13149320612885
1616583900,8086,7144,926,8,8,7143,124.98939857202858,926,81.0817620590353
1616584200,6538,5394,1027,7,110,5394,119.06614639723138,1027,93.26816342096717
1616584500,9071,7842,1219,5,5,7840,130.2045316964287,1219,93.50010377358481
1616584800,7157,6258,881,6,12,6255,123.04202970956614,881,78.93858683314413
1616585100,8069,6994,958,4,113,6990,111.80213385789186,958,90.53267084203209
1616585400,8991,7744,1237,4,6,7742,131.13094859209517,1237,96.36039275127996
1616585700,8075,7145,912,6,12,7144,123.78218330067199,912,81.56750913742691
1616586000,6531,5488,928,6,109,5488,122.99294667152611,928,88.21838577586199
1616586300,9203,7918,1275,4,6,7916,129.85305128010748,1275,88.45913307189532
1616586600,7161,6187,956,6,12,6184,122.1071383139284,956,85.58030230125529
1616586900,8175,7003,1058,4,110,6999,110.95177011001572,1058,88.25343935097665
1616587200,8995,7827,1157,4,7,7815,133.62480942631672,1156,91.03854022491345
1616587500,8069,7128,925,6,10,7112,128.12366206177376,924,88.69539628427133
1616587800,6551,5468,967,7,109,5468,119.21938914289248,967,91.61652602550836
1616588100,9084,7805,1269,4,6,7803,130.82215382972393,1269,96.53873693196748
1616588400,7150,6262,870,6,12,6259,123.17528927677468,870,77.76244386973171
1616588700,8068,6946,1003,6,113,6942,111.68816731489484,1003,92.80446527085412
1616589000,9003,7771,1221,4,7,7769,130.90468727206448,1221,95.86848361998356
1616589300,8058,7115,925,7,11,7114,123.8523828835159,925,85.79662072072077
1616589600,6515,5461,936,8,110,5461,119.05785994628557,936,90.15741933760692
1616589900,9095,7855,1226,6,8,7853,131.4080745999405,1226,94.27261541598688
1616590200,7135,6151,966,6,12,6148,122.65985765018401,966,87.73072705314011
1616590500,8066,6997,953,4,112,6993,112.20143512560226,953,92.20550874431608
1616590800,9003,7830,1162,4,7,7828,132.54865059189237,1162,92.30898307515774
1616591100,8075,7129,931,6,9,7128,124.51210519547331,931,82.6989720730397
1616591400,6550,5404,1029,7,110,5404,120.50854404145068,1029,96.13768513119525
1616591700,9060,7783,1245,27,5,7781,132.57875176712457,1245,99.4140101740294
1616592000,7139,6228,898,6,7,6225,127.62616107095039,898,83.78271770601337
1616592300,8081,6995,967,6,113,6991,113.36559938969175,967,95.83405567045845
1616592600,9023,7762,1225,27,9,7760,132.39345587414044,1225,98.42864272108837
1616592900,8053,7054,985,6,8,7053,124.85304577248526,985,89.85063333333335
1616593200,6536,5508,911,7,110,5508,119.87814000847254,911,87.63339187705819
1616593500,9221,7860,1327,27,7,7858,131.48370251124106,1327,94.3076286109019
1616593800,7143,6163,965,6,9,6160,124.38886647727257,965,87.27508549222814
1616594100,8195,7010,1064,4,117,7006,111.48404917213853,1064,88.5281406641605
1616594400,9007,7765,1206,27,9,7763,132.1064315127317,1206,95.75818573797689
1616594700,8081,7131,934,7,9,7130,125.08162863487613,934,83.98739043540337
1616595000,6530,5389,1022,7,112,5389,119.70826575740729,1022,96.01263307240693
1616595300,9103,7854,1216,27,6,7852,130.78297968670375,1216,94.51599739583325
1616595600,7139,6234,892,7,6,6231,122.79676130102168,892,81.90239125560524
1616595900,8055,6987,950,4,114,6983,112.45081247314864,950,90.05548315789481
1616596200,9005,7709,1259,28,9,7708,131.21020978204467,1258,97.71972628510864
1616596500,8074,7084,974,7,9,7083,124.03082935667508,974,88.6245744353183
1616596800,6512,5445,951,7,109,5445,119.55001738598109,951,90.90007273045894
1616597100,9067,7802,1230,27,8,7800,130.76287920940214,1230,94.59111951219512
1616597400,7154,6228,910,6,10,6225,123.00673799196738,910,83.87265952380942
1616597700,8058,6898,1043,4,113,6894,111.40942423363302,1043,97.56310482582289
1616598000,9012,7804,1173,27,8,7802,136.85337748867778,1173,93.68323699914744
1616598300,8089,7156,921,7,5,7155,130.74885096669,921,93.23738762214997
1616598600,6543,5387,1036,10,110,5387,119.55741352639099,1036,94.54963320463311
1616598900,9096,7827,1237,27,5,7825,131.02084298189533,1237,94.87672648881701
1616599200,7144,6224,906,8,6,6221,123.66721724803071,906,84.29281824871228
1616599500,8062,7005,936,8,113,7001,112.20232495357824,936,90.29460790598282
1616599800,9017,7728,1256,27,6,7726,132.00427489429617,1256,99.50704604564756
1616600100,8068,7125,927,8,8,7124,125.26067012914122,927,82.42481049982027
1616600400,6519,5441,954,10,114,5441,119.85822930833831,954,90.81644863731658
1616600700,9215,7875,1277,46,17,7873,131.65262942969707,1277,90.42705050900545
1616601000,7157,6202,937,6,12,6198,123.44424360008641,937,86.27316435432229
1616601300,8168,6943,1095,8,122,6939,111.37357232069957,1095,90.48964748858442
1616601600,9027,7802,1187,23,15,7800,133.0099446111113,1187,96.02781353552363
1616601900,8078,7133,929,7,9,7132,124.70097747242467,929,84.81576282741312
1616602200,6541,5439,977,10,115,5439,119.66052638352647,977,91.13324155578307
1616602500,9103,7800,1293,5,5,7785,133.77215223720782,1292,99.33484997420022
1616602800,7127,6237,874,7,9,6226,128.84754114466156,872,81.1157333715596
1616603100,8074,6960,998,4,112,6956,111.3575322024152,998,93.85656245824983
1616603400,8994,7711,1274,4,5,7709,132.1190548493103,1274,99.98562558869695
1616603700,8104,7140,950,7,7,7139,125.01362492412579,950,87.32812947368414
1616604000,6500,5413,967,10,110,5413,119.21564982449665,967,93.41244812133738
1616604300,9131,7920,1201,5,5,7918,132.06072903510986,1201,94.33126006106012
1616604600,7140,6161,966,6,7,6158,123.21431988199592,966,88.78086438923397
1616604900,8057,6979,958,8,112,6975,112.28462367980903,958,91.3656809324983
1616605200,9021,7837,1172,7,5,7835,132.88707158051488,1172,93.83647795790674
1616605500,8075,7170,888,7,10,7169,125.49608274050256,888,78.79859121621617
1616605800,6542,5423,999,10,110,5423,120.25354302661493,999,94.49238188188193
1616606100,9090,7841,1242,4,3,7839,131.01316717693592,1242,95.63993786902836
1616606400,7150,6259,879,6,6,6256,122.80720662830372,879,79.79970212362532
1616606700,8046,6989,934,4,119,6985,111.60299248389448,934,89.05461295503208
1616607000,9009,7787,1213,4,5,7785,131.60433473560317,1213,94.79346619950533
1616607300,8076,7099,964,6,7,7098,124.09290844838883,964,86.46432780082982
1616607600,6505,5472,912,6,115,5472,119.11328356481489,912,88.23211494883034
1616607900,9199,7874,1318,4,3,7870,129.84953792884372,1318,90.06002933737999
1616608200,7158,6229,914,8,7,6226,121.97936344897707,914,84.9280924507659
1616608500,8206,7030,1062,5,109,7026,110.78588964797427,1062,88.8400663841809
1616608800,8988,7795,1184,4,5,7793,136.87173604516872,1184,93.70541891891905
1616609100,8089,7181,890,8,10,7180,132.24098052460542,890,83.73440617977533
1616609400,6573,5472,978,7,116,5472,118.98968817007776,978,94.58851380368108
1616609700,9074,7868,1175,4,27,7866,130.05712291295896,1175,92.69493021276605
1616610000,7148,6264,866,6,12,6261,121.99322065165293,866,78.90648248652823
1616610300,8066,7009,941,7,109,7005,111.4896606471564,941,91.33693482111231
1616610600,9008,7756,1221,6,25,7754,131.22197147708684,1221,96.18166420966415
1616610900,8069,7048,1001,6,14,7047,122.78809611655065,1001,93.5420867465868
1616611200,6526,5449,958,9,110,5449,118.05270364592882,958,95.4151624913014
1616611500,9081,7876,1175,6,24,7874,130.36769447972267,1175,92.61257304964533
1616611800,7143,6235,892,6,10,6232,122.24960871309403,892,81.27027298206274
1616612100,8046,6948,991,4,103,6944,111.15884399001581,991,94.33384073326609
1616612400,8999,7817,1173,4,5,7815,131.44693030496933,1173,91.18016084114802
1616612700,8082,7175,892,7,8,7174,123.95271117925807,892,86.40091405082221
1616613000,6559,5449,999,6,105,5449,118.65724181807019,999,95.23601534868203
1616613300,9062,7865,1187,5,5,7850,134.0274124416137,1186,93.9986357504216
1616613600,7173,6264,894,9,6,6249,124.11738430148829,893,78.61897004479276
1616613900,8048,7024,912,4,108,7020,111.38152395536542,912,89.38648574561404
1616614200,9000,7816,1174,4,6,7814,130.94242012200374,1174,93.3470543725156
1616614500,8099,7172,909,6,12,7171,123.44891607400118,909,81.54531683168314
1616614800,6504,5485,905,7,107,5485,118.87333938012763,905,87.58859779005513
1616615100,9226,7984,1231,4,7,7982,129.74473584314737,1231,86.02404711616578
1616615400,7128,6245,874,6,3,6242,122.1946984940722,874,79.12769584286796
1616615700,8196,7060,1026,4,106,7056,111.37572970993998,1026,86.4638625730994
1616616000,9012,7876,1129,4,3,7874,131.24767824485616,1129,89.495925450251
1616616300,8058,7167,880,7,4,7166,123.89493662201156,880,80.35287102272733
1616616600,6548,5527,911,6,104,5527,119.39722914781956,911,89.62380278082676
1616616900,9074,7835,1229,6,4,7833,130.31666687944184,1229,95.00107078925949
1616617200,7138,6269,856,7,6,6266,122.10347188530702,856,78.82209365264808
1616617500,8047,6988,949,4,106,6984,111.36121594597171,949,91.18025886898498
1616617800,9010,7817,1186,5,2,7815,130.73657500533173,1186,93.87076096121423
1616618100,8064,7114,941,6,3,7113,123.4086932143025,941,85.54043960325892
1616618400,6517,5477,929,8,103,5477,118.14374651573243,929,91.34532597775397
1616618700,9084,7924,1151,4,5,7922,130.0134859463096,1151,90.13426889661166
1616619000,7135,6234,892,6,3,6231,121.8523479912269,892,81.89148056801194
1616619300,8057,7021,925,5,106,7017,111.51703691036067,925,89.0392145945945
1616619600,8996,7836,1154,4,2,7834,133.76995447196003,1154,93.93115467937604
1616619900,8076,7202,864,7,3,7201,133.99716844882664,864,85.40496836419749
1616620200,6557,5519,924,9,105,5519,120.36962414688627,924,87.50320220057722
1616620500,9090,7885,1196,4,5,7883,129.95037443443715,1196,92.68191610925308
1616620800,7118,6267,841,6,4,6264,122.10654113452506,841,78.55886068172799
1616621100,8060,7014,935,4,107,7010,112.53361245839271,935,92.69582745098042
1616621400,8994,7832,1155,4,3,7830,131.61723103448313,1155,92.5503458874459
1616621700,8062,7146,903,6,7,7145,124.19669484487973,903,85.48605629383536
1616622000,6526,5509,907,6,104,5509,118.85851370484652,907,90.50079272326337
1616622300,9189,7917,1257,7,8,7915,129.53005017898482,1257,86.97876915937408
1616622600,7159,6264,881,6,8,6260,121.33828610223651,881,81.87949243284137
1616622900,8170,7042,1012,4,112,7038,110.97262524865,1012,85.52684782608708
1616623200,9035,7863,1156,8,8,7861,131.19033857015657,1156,91.69399106113033
1616623500,8044,7152,875,7,10,7151,124.23270971425954,875,77.99079561904752
1616623800,6563,5500,947,7,109,5500,119.96943518181806,947,92.79432611756437
1616624100,9066,7870,1183,5,8,7857,135.354103156421,1183,94.73884418145958
1616624400,7191,6315,862,7,7,6307,128.00638893293143,859,78.32270042685295
1616624700,8030,7003,916,4,107,6999,112.10542565604648,916,90.67266411935955
1616625000,9024,7828,1185,8,3,7826,132.3950704489308,1185,96.85003389592127
1616625300,8058,7135,913,6,4,7134,123.53317094196845,913,84.51553906535234
1616625600,6533,5509,914,6,104,5509,119.12761602226618,914,89.40027461706781
1616625900,9097,7922,1164,4,7,7920,130.19927213804704,1164,89.84697680412364
1616626200,7145,6266,866,6,7,6263,121.88325270104896,866,77.20044245573523
1616626500,8056,6954,990,5,107,6950,110.9057823741006,990,93.27294023569019
1616626800,8999,7829,1158,6,6,7826,131.3824732302582,1158,90.94006548647096
1616627100,8059,7149,899,6,5,7148,123.16234590095118,899,80.79238431590659
1616627400,6546,5449,986,6,105,5449,118.75263005444452,986,92.19860987153486
1616627700,9082,7877,1197,4,4,7872,129.95607789210726,1196,91.50749442586388
1616628000,7159,6261,883,8,7,6256,121.95744613171347,883,78.38897716119294
1616628300,8065,7016,938,4,107,7012,111.53883109906779,938,89.71731183368853
1616628600,8983,7792,1179,5,7,7790,138.20828944373125,1179,92.22215860899075
1616628900,8069,7133,922,6,8,7131,128.52892768662667,922,83.23158351409981
1616629200,6519,5480,928,7,104,5480,119.07583132603449,928,88.82461530172411
1616629500,9214,7972,1229,7,6,7970,128.97064546214986,1229,85.44460414971519
1616629800,7140,6232,891,11,6,6228,121.95798314065514,891,80.92781855592973
1616630100,8156,6983,1061,4,108,6979,110.78150542102453,1061,88.95971222117488
