p,dependencies,identifier
0.07590759075907591,1,24764
0.07605108336920649,1,150129
0.07619457597933707,1,328562
0.07633806858946764,1,270766
0.07648156119959822,1,37722
0.0766250538097288,1,61102
0.07676854641985938,1,262975
0.07691203902998996,1,41007
0.07705553164012054,1,202087
0.07719902425025112,1,32584
0.0773425168603817,1,45054
0.07748600947051226,1,35437
0.07762950208064284,1,399007
0.07777299469077342,1,136873
0.077916487300904,1,9910
0.07805997991103458,1,31732
0.07820347252116516,1,196883
0.07834696513129574,1,212086
0.07849045774142632,1,136780
0.07863395035155689,1,39948
0.07877744296168747,1,394099
0.07892093557181805,1,56484
0.07906442818194863,1,206319
0.07920792079207921,1,42466
0.07935141340220979,1,1290
0.07949490601234037,1,7040
0.07963839862247095,1,39785
0.07978189123260152,1,12759
0.0799253838427321,1,263689
0.08006887645286268,1,36924
0.08021236906299326,1,23756
0.08035586167312384,1,2848
0.08049935428325442,1,262502
0.080642846893385,1,23673
0.08078633950351558,1,42852
0.08092983211364614,1,262234
0.08107332472377672,1,264953
0.0812168173339073,1,12564
0.08136030994403788,1,28394
0.08150380255416846,1,138156
0.08164729516429904,1,34144
0.08179078777442962,1,263645
0.0819342803845602,1,39242
0.08207777299469077,1,15321
0.08222126560482135,1,35199
0.08236475821495193,1,31036
0.08250825082508251,1,43930
0.08265174343521309,1,204941
0.08279523604534367,1,328734
0.08293872865547425,1,59919
0.08308222126560483,1,52752
0.0832257138757354,1,57858
0.08336920648586597,1,263361
0.08351269909599655,1,132468
0.08365619170612713,1,327885
0.08379968431625771,1,60771
0.0839431769263883,1,9622
0.08408666953651887,1,41925
0.08423016214664945,1,394352
0.08437365475678002,1,263004
0.0845171473669106,1,38917
0.08466063997704118,1,268638
0.08480413258717176,1,43142
0.08494762519730234,1,20952
0.08509111780743292,1,327996
0.0852346104175635,1,16406
0.08537810302769408,1,18671
0.08552159563782465,1,40762
0.08566508824795523,1,51859
0.0858085808580858,1,207651
0.08595207346821639,1,39612
0.08609556607834697,1,27660
0.08623905868847755,1,33392
0.08638255129860813,1,58313
0.0865260439087387,1,138546
0.08666953651886927,1,21719
0.08681302912899985,1,61124
0.08695652173913043,1,14813
0.08710001434926101,1,49583
0.08724350695939159,1,266523
0.08738699956952217,1,211768
0.08753049217965275,1,398814
0.08767398478978333,1,21528
0.0878174773999139,1,42013
0.08796097001004448,1,149768
0.08810446262017506,1,265075
0.08824795523030564,1,265319
0.08839144784043622,1,266213
0.0885349404505668,1,47747
0.08867843306069738,1,132165
0.08882192567082796,1,201200
0.08896541828095852,1,58474
0.0891089108910891,1,12455
0.08925240350121968,1,34352
0.08939589611135026,1,29668
0.08953938872148084,1,11618
0.08968288133161142,1,35518
0.089826373941742,1,29446
0.08996986655187258,1,14821
0.09011335916200315,1,23860
0.09025685177213373,1,271458
0.09040034438226431,1,5582
0.09054383699239489,1,58326
0.09068732960252547,1,16591
0.09083082221265605,1,62267
0.09097431482278663,1,53767
0.09111780743291721,1,262607
0.09126130004304778,1,50572
0.09140479265317836,1,32307
0.09154828526330894,1,140454
0.09169177787343952,1,19437
0.0918352704835701,1,6407
0.09197876309370068,1,7057
0.09212225570383126,1,42755
0.09226574831396184,1,54574
0.0924092409240924,1,14832
0.09255273353422298,1,197019
0.09269622614435356,1,52195
0.09283971875448414,1,25310
0.09298321136461472,1,399521
0.0931267039747453,1,204568
0.09327019658487588,1,30682
0.09341368919500646,1,20355
0.09355718180513703,1,45062
0.09370067441526761,1,395576
0.09384416702539819,1,271209
0.09398765963552877,1,49009
0.09413115224565935,1,49120
0.09427464485578993,1,12701
0.09441813746592051,1,50677
0.09456163007605109,1,55792
0.09470512268618166,1,23749
0.09484861529631224,1,25282
0.09499210790644282,1,55353
0.0951356005165734,1,25637
0.09527909312670398,1,328436
0.09542258573683456,1,13307
0.09556607834696514,1,6723
0.09570957095709572,1,264369
0.09585306356722628,1,267390
0.09599655617735686,1,264991
0.09614004878748744,1,52704
0.09628354139761802,1,26810
0.0964270340077486,1,15320
0.09657052661787918,1,31403
0.09671401922800976,1,397285
0.09685751183814034,1,265931
0.09700100444827091,1,20057
0.09714449705840149,1,37280
0.09728798966853207,1,3218
0.09743148227866265,1,28169
0.09757497488879323,1,37286
0.09771846749892381,1,9112
0.09786196010905439,1,37504
0.09800545271918497,1,34863
0.09814894532931553,1,60277
0.09829243793944611,1,266502
0.0984359305495767,1,21571
0.09857942315970727,1,262940
0.09872291576983785,1,60822
0.09886640837996843,1,200819
0.09900990099009901,1,17635
0.0991533936002296,1,28748
0.09929688621036016,1,38229
0.09944037882049074,1,53175
0.09958387143062132,1,21305
0.0997273640407519,1,18474
0.09987085665088248,1,198214
0.10001434926101306,1,30721
0.10015784187114364,1,135712
0.10030133448127422,1,39056
0.10044482709140479,1,9039
0.10058831970153537,1,264954
0.10073181231166595,1,57752
0.10087530492179653,1,202113
0.10101879753192711,1,43284
0.10116229014205769,1,18895
0.10130578275218827,1,8723
0.10144927536231885,1,45415
0.10159276797244941,1,58278
0.10173626058258,1,14288
0.10187975319271057,1,32934
0.10202324580284115,1,142527
0.10216673841297173,1,16604
0.10231023102310231,1,263292
0.1024537236332329,1,37442
0.10259721624336347,1,45891
0.10274070885349404,1,55053
0.10288420146362462,1,138536
0.1030276940737552,1,64421
0.10317118668388578,1,20783
0.10331467929401636,1,132761
0.10345817190414694,1,61862
0.10360166451427752,1,50369
0.1037451571244081,1,60782
0.10388864973453867,1,132449
0.10403214234466925,1,52323
0.10417563495479983,1,141492
0.1043191275649304,1,20257
0.10446262017506099,1,31621
0.10460611278519157,1,269580
0.10474960539532215,1,200509
0.10489309800545273,1,328750
0.10503659061558329,1,12212
0.10518008322571387,1,52981
0.10532357583584445,1,34312
0.10546706844597503,1,53301
0.10561056105610561,1,13208
0.10575405366623619,1,13215
0.10589754627636677,1,266371
0.10604103888649735,1,213113
0.10618453149662792,1,20657
0.1063280241067585,1,20091
0.10647151671688908,1,201730
0.10661500932701966,1,48417
0.10675850193715024,1,16583
0.10690199454728082,1,3599
0.1070454871574114,1,9158
0.10718897976754198,1,200738
0.10733247237767254,1,11115
0.10747596498780312,1,34837
0.1076194575979337,1,264764
0.10776295020806428,1,16296
0.10790644281819486,1,30889
0.10804993542832544,1,262970
0.10819342803845602,1,38712
0.1083369206485866,1,3
0.10848041325871717,1,31712
0.10862390586884775,1,34267
0.10876739847897833,1,22177
0.10891089108910891,1,132519
0.10905438369923949,1,51548
0.10919787630937007,1,395400
0.10934136891950065,1,37276
0.10948486152963123,1,45475
0.1096283541397618,1,266215
0.10977184674989238,1,33164
0.10991533936002296,1,131927
0.11005883197015354,1,268191
0.11020232458028412,1,24577
0.1103458171904147,1,398044
0.11048930980054528,1,264228
0.11063280241067586,1,138423
0.11077629502080642,1,54489
0.110919787630937,1,30549
0.11106328024106758,1,394901
0.11120677285119816,1,208380
0.11135026546132874,1,47513
0.11149375807145932,1,263611
0.1116372506815899,1,4638
0.11178074329172048,1,26978
0.11192423590185105,1,265759
0.11206772851198163,1,201298
0.11221122112211221,1,265937
0.11235471373224279,1,24416
0.11249820634237337,1,24429
0.11264169895250395,1,48641
0.11278519156263453,1,24139
0.11292868417276511,1,205714
0.11307217678289568,1,58542
0.11321566939302626,1,271355
0.11335916200315684,1,40511
0.11350265461328742,1,30447
0.113646147223418,1,269535
0.11378963983354858,1,32489
0.11393313244367916,1,9814
0.11407662505380974,1,2607
0.1142201176639403,1,2847
0.11436361027407088,1,13414
0.11450710288420146,1,61938
0.11465059549433204,1,12989
0.11479408810446262,1,269338
0.1149375807145932,1,3580
0.11508107332472378,1,16921
0.11522456593485436,1,62947
0.11536805854498493,1,268225
0.11551155115511551,1,139018
0.11565504376524609,1,59414
0.11579853637537667,1,5723
0.11594202898550725,1,269250
0.11608552159563783,1,33561
0.11622901420576841,1,9689
0.11637250681589899,1,267587
0.11651599942602955,1,147137
0.11665949203616013,1,29404
0.11680298464629071,1,24817
0.1169464772564213,1,25531
0.11708996986655187,1,30833
0.11723346247668245,1,202896
0.11737695508681303,1,140594
0.11752044769694361,1,47582
0.11766394030707418,1,36408
0.11780743291720476,1,10022
0.11795092552733534,1,265181
0.11809441813746592,1,264763
0.1182379107475965,1,2505
0.11838140335772708,1,64010
0.11852489596785766,1,40300
0.11866838857798824,1,44943
0.1188118811881188,1,43588
0.11895537379824939,1,20985
0.11909886640837997,1,268183
0.11924235901851055,1,199490
0.11938585162864113,1,29147
0.1195293442387717,1,133968
0.11967283684890229,1,201782
0.11981632945903287,1,16700
0.11995982206916343,1,268925
0.12010331467929401,1,56038
0.12024680728942459,1,204128
0.12039029989955517,1,37673
0.12053379250968575,1,200970
0.12067728511981633,1,203980
0.12082077772994691,1,133481
0.12096427034007749,1,197830
0.12110776295020806,1,47242
0.12125125556033864,1,34190
0.12139474817046922,1,32034
0.1215382407805998,1,139901
0.12168173339073038,1,4693
0.12182522600086096,1,37154
0.12196871861099154,1,44334
0.12211221122112212,1,30766
0.12225570383125269,1,133401
0.12239919644138327,1,208349
0.12254268905151385,1,263067
0.12268618166164443,1,198781
0.122829674271775,1,201684
0.12297316688190559,1,8478
0.12311665949203617,1,31370
0.12326015210216675,1,9627
0.12340364471229731,1,267837
0.12354713732242789,1,38165
0.12369062993255847,1,12997
0.12383412254268905,1,265278
0.12397761515281963,1,27924
0.12412110776295021,1,47139
0.12426460037308079,1,37350
0.12440809298321137,1,53059
0.12455158559334194,1,54947
0.12469507820347252,1,62062
0.1248385708136031,1,21409
0.12498206342373368,1,57380
0.12512555603386424,1,58334
0.12526904864399482,1,38735
0.1254125412541254,1,8569
0.12555603386425598,1,18268
0.12569952647438656,1,11342
0.12584301908451714,1,208046
0.12598651169464772,1,268479
0.1261300043047783,1,56149
0.12627349691490888,1,43578
0.12641698952503946,1,43567
0.12656048213517004,1,267705
0.12670397474530062,1,56705
0.1268474673554312,1,38875
0.12699095996556178,1,17970
0.12713445257569236,1,38462
0.12727794518582294,1,137292
0.1274214377959535,1,49409
0.12756493040608408,1,266080
0.12770842301621466,1,268890
0.12785191562634524,1,137651
0.12799540823647582,1,52389
0.1281389008466064,1,10480
0.12828239345673698,1,57633
0.12842588606686756,1,266524
0.12856937867699814,1,46749
0.12871287128712872,1,45552
0.1288563638972593,1,48806
0.12899985650738988,1,59622
0.12914334911752046,1,57260
0.12928684172765104,1,64260
0.12943033433778162,1,33725
0.1295738269479122,1,263891
0.12971731955804275,1,198820
0.12986081216817333,1,263861
0.1300043047783039,1,393301
0.1301477973884345,1,328888
0.13029128999856507,1,132347
0.13043478260869565,1,50050
0.13057827521882623,1,28161
0.1307217678289568,1,53088
0.1308652604390874,1,17447
0.13100875304921797,1,60142
0.13115224565934855,1,135433
0.13129573826947913,1,20895
0.1314392308796097,1,60447
0.1315827234897403,1,4613
0.13172621609987087,1,7754
0.13186970871000145,1,56689
0.132013201320132,1,16117
0.13215669393026258,1,26259
0.13230018654039316,1,21211
0.13244367915052374,1,36917
0.13258717176065432,1,55740
0.1327306643707849,1,34786
0.13287415698091548,1,206866
0.13301764959104606,1,62759
0.13316114220117664,1,9534
0.13330463481130722,1,35640
0.1334481274214378,1,6694
0.13359162003156838,1,13994
0.13373511264169896,1,43733
0.13387860525182954,1,31251
0.13402209786196012,1,11736
0.1341655904720907,1,39310
0.13430908308222125,1,58627
0.13445257569235183,1,33871
0.1345960683024824,1,328437
0.134739560912613,1,14492
0.13488305352274357,1,21343
0.13502654613287415,1,34288
0.13517003874300473,1,267427
0.1353135313531353,1,394284
0.1354570239632659,1,37381
0.13560051657339647,1,207198
0.13574400918352705,1,267700
0.13588750179365763,1,268069
0.1360309944037882,1,267454
0.1361744870139188,1,198239
0.13631797962404937,1,198498
0.13646147223417995,1,52566
0.1366049648443105,1,58752
0.13674845745444109,1,199136
0.13689195006457167,1,136969
0.13703544267470225,1,13122
0.13717893528483283,1,393275
0.1373224278949634,1,6203
0.13746592050509399,1,266304
0.13760941311522457,1,64112
0.13775290572535515,1,26423
0.13789639833548573,1,25592
0.1380398909456163,1,52308
0.13818338355574689,1,45668
0.13832687616587747,1,262725
0.13847036877600805,1,265761
0.13861386138613863,1,263769
0.1387573539962692,1,62126
0.13890084660639976,1,19337
0.13904433921653034,1,137127
0.13918783182666092,1,61967
0.1393313244367915,1,8410
0.13947481704692208,1,20750
0.13961830965705266,1,135780
0.13976180226718324,1,197870
0.13990529487731382,1,265938
0.1400487874874444,1,23991
0.14019228009757498,1,10753
0.14033577270770556,1,201701
0.14047926531783614,1,263055
0.14062275792796672,1,262401
0.1407662505380973,1,40285
0.14090974314822788,1,34465
0.14105323575835846,1,28670
0.141196728368489,1,6419
0.1413402209786196,1,200089
0.14148371358875017,1,264162
0.14162720619888075,1,24207
0.14177069880901133,1,137199
0.1419141914191419,1,266284
0.1420576840292725,1,141671
0.14220117663940307,1,263625
0.14234466924953365,1,138794
0.14248816185966423,1,26548
0.1426316544697948,1,395839
0.1427751470799254,1,36843
