ix_id,asn,ip,count,overall_percentage,ixp_percentage
31,30081,80.81.192.125,19,3.320818450313504e-05,0.00017299321047173428
31,30103,80.81.196.121,128,0.00022371829560006762,0.0011654279442306309
31,30103,80.81.196.130,8,1.3982393475004226e-05,7.283924651441443e-05
31,30766,80.81.192.252,42,7.340756574377218e-05,0.00038240604420067574
31,30781,80.81.194.172,2093,0.0036581436928979807,0.019056567869333678
31,30844,80.81.193.228,24839,0.04341358394070375,0.22615675552144252
31,30889,80.81.195.193,180,0.00031460385318759506,0.0016388830465743247
31,31025,80.81.194.46,4175,0.007297061594767831,0.038012981774710033
31,31027,80.81.194.79,14339,0.0250616925047607,0.13055524447127356
31,31029,80.81.193.82,192,0.0003355774434001014,0.0017481419163459463
31,31042,80.81.194.190,5218,0.009120016144071506,0.04750939853902681
31,31059,80.81.193.30,4,6.991196737502113e-06,3.6419623257207215e-05
31,31103,80.81.192.57,241,0.00042121960343450226,0.0021942823012467347
31,31133,80.81.192.236,60462,0.10567543428571319,0.5505008153443157
31,31229,80.81.192.81,433,0.0007567970468346037,0.003942424217592681
31,31287,80.81.195.76,586,0.0010242103220440596,0.005335474807180857
31,31317,80.81.194.104,244,0.0004264630009876289,0.00222159701868964
31,31319,80.81.195.83,123,0.00021497929967818997,0.001119903415159122
31,31399,80.81.197.3,143,0.00024993528336570054,0.001302001531445158
31,31399,80.81.198.3,140,0.0002446918858125739,0.0012746868140022527
31,31449,80.81.195.2,21,3.670378287188609e-05,0.00019120302210033787
31,31500,80.81.192.159,5333,0.009321013050274692,0.04855646270767152
31,31510,80.81.194.251,71,0.0001240937420906625,0.0006464483128154281
31,31529,80.81.192.176,55,9.612895514065405e-05,0.0005007698197865993
31,31638,80.81.193.203,347,0.0006064863169783082,0.003159402317562726
31,31898,80.81.196.168,13118,0.02292762970063818,0.11943815447201106
31,3209,80.81.193.117,1188,0.0020763854310381275,0.010816628107390544
31,3209,80.81.192.117,2071,0.0036196921108417194,0.018856259941419033
31,3214,80.81.194.213,874,0.0015275764871442118,0.007957687681699776
31,3216,80.81.192.243,30880,0.05397203881351632,0.2811594915456397
31,3223,80.81.195.144,10924,0.01909295829011827,0.0994619911154329
31,3225,80.81.195.127,6,1.0486795106253169e-05,5.462943488581082e-05
31,3252,80.81.193.235,144,0.00025168308255007604,0.0013111064372594598
31,3255,80.81.194.29,6898,0.012056318773822393,0.06280564030705384
31,32590,80.81.193.63,25,4.369497960938821e-05,0.0002276226453575451
31,32590,80.81.193.34,14,2.4469188581257397e-05,0.00012746868140022525
31,32787,80.81.193.70,38679,0.06760312465246106,0.3521686519913795
31,328832,80.81.193.38,99,0.00017303211925317729,0.0009013856756158786
31,3292,80.81.192.16,3455,0.00603864618201745,0.03145744958841273
31,32934,80.81.195.40,12,2.0973590212506338e-05,0.00010925886977162164
31,32934,80.81.194.40,34,5.942517226876796e-05,0.00030956679768626133
31,32934,80.81.195.141,8,1.3982393475004226e-05,7.283924651441443e-05
31,32934,80.81.195.176,3,5.243397553126584e-06,2.731471744290541e-05
31,3303,80.81.193.183,4739,0.008282820334755627,0.043148148653976245
31,3320,80.81.194.95,4,6.991196737502113e-06,3.6419623257207215e-05
31,3326,80.81.193.180,9357,0.01635415696820182,0.08519460370442199
31,3327,80.81.192.192,2149,0.00375602044722301,0.019566442594934577
31,33353,80.81.193.249,20,3.4955983687510564e-05,0.0001820981162860361
31,33353,80.81.195.113,244,0.0004264630009876289,0.00222159701868964
31,33353,80.81.195.112,496,0.0008669083954502621,0.004516033283893695
31,33848,80.81.193.241,42,7.340756574377218e-05,0.00038240604420067574
31,33848,80.81.195.56,110,0.0001922579102813081,0.0010015396395731985
31,33891,80.81.195.147,4449,0.007775958571286724,0.04050772596782873
31,33891,80.81.192.187,8181,0.014298745127376198,0.07448723446680305
31,33922,80.81.195.181,944,0.0016499224300504987,0.008595031088700902
31,33986,80.81.193.193,36,6.292077063751901e-05,0.00032777660931486495
31,34019,80.81.193.145,303,0.0005295831528657851,0.0027587864617334467
31,34086,80.81.193.57,336,0.0005872605259501774,0.003059248353605406
31,34177,80.81.193.150,808,0.0014122217409754268,0.007356763897955858
31,34224,80.81.192.77,4549,0.007950738489724277,0.0414182165492589
31,34288,80.81.194.119,47,8.214656166564983e-05,0.0004279305732721848
31,34309,80.81.193.218,2832,0.0049497672901514965,0.025785093266102708
31,34309,80.81.192.218,1492,0.002607716383088288,0.01358451947493829
31,34347,80.81.194.101,196,0.00034256864013760353,0.0017845615396031537
31,34549,80.81.196.151,2672,0.004670119420651412,0.02432830833581442
31,34549,80.81.197.35,1405,0.002455657854047617,0.012792392669094035
31,34569,80.81.194.158,741,0.0012951191956222664,0.006746735208397636
31,34569,80.81.192.136,521,0.0009106033750596502,0.00474365592925124
31,3462,80.81.196.65,8135,0.014218346364894921,0.07406840879934518
31,34624,80.81.192.237,57,9.962455350940512e-05,0.0005189796314152028
31,34655,80.81.192.142,314,0.0005488089438939158,0.0028589404256907664
31,34758,80.81.195.8,1,1.7477991843755283e-06,9.104905814301804e-06
31,34788,80.81.192.119,819,0.0014314475320035577,0.007456917861913177
31,34854,80.81.196.177,36,6.292077063751901e-05,0.00032777660931486495
31,34863,80.81.195.44,196,0.00034256864013760353,0.0017845615396031537
31,34867,80.81.193.116,21,3.670378287188609e-05,0.00019120302210033787
31,34872,80.81.196.52,197,0.000344316439321979,0.0017936664454174555
31,34895,80.81.195.124,26,4.5442778793763734e-05,0.0002367275511718469
31,34927,80.81.196.156,576,0.0010067323302003041,0.005244425749037839
31,34953,80.81.194.90,3738,0.0065332733511957244,0.03403413793386014
31,34966,80.81.193.101,58,0.00010137235269378064,0.0005280845372295047
31,35179,80.81.194.160,514,0.0008983687807690215,0.004679921588551127
31,35180,80.81.193.91,13,2.2721389396881867e-05,0.00011836377558592345
31,35205,80.81.193.62,81,0.00014157173393441777,0.0007374973709584461
31,35258,80.81.193.76,95,0.00016604092251567518,0.0008649660523586713
31,35280,80.81.193.10,12158,0.02124974248363767,0.11069744489028133
31,35297,80.81.194.174,2814,0.004918306904832736,0.025621204961445276
31,35311,80.81.195.49,105,0.00018351891435943048,0.0009560151105016895
31,35313,80.81.192.156,36,6.292077063751901e-05,0.00032777660931486495
31,35320,80.81.192.113,12248,0.02140704441023147,0.11151688641356851
31,35360,80.81.192.179,17,2.971258613438398e-05,0.00015478339884313067
31,35432,80.81.194.143,15,2.6216987765632926e-05,0.00013657358721452705
31,35574,80.81.195.232,347,0.0006064863169783082,0.003159402317562726
31,35598,80.81.193.247,5545,0.009691546477362303,0.0504867027403035
31,35661,80.81.196.178,3,5.243397553126584e-06,2.731471744290541e-05
31,35710,80.81.195.35,144,0.00025168308255007604,0.0013111064372594598
31,35753,80.81.194.232,740,0.0012933713964378907,0.006737630302583335
31,35753,80.81.194.9,248,0.00043345419772513103,0.0022580166419468475
31,35753,80.81.194.38,53,9.2633356771903e-05,0.00048256000815799564
31,35793,80.81.196.101,61,0.00010661575024690722,0.00055539925467241
31,3580,80.81.194.247,131,0.0002289616931531942,0.0011927426616735364
31,35805,80.81.192.31,962,0.0016813828153692582,0.008758919393358334
31,35819,80.81.192.184,3591,0.006276346871092522,0.03269571677915778
31,36062,80.81.197.48,1,1.7477991843755283e-06,9.104905814301804e-06
31,36062,80.81.197.47,1,1.7477991843755283e-06,9.104905814301804e-06
31,36351,80.81.194.167,5834,0.010196660441646832,0.05311802052063672
31,36351,80.81.194.244,855,0.0014943683026410765,0.007784694471228043
31,36459,80.81.196.80,4,6.991196737502113e-06,3.6419623257207215e-05
31,36459,80.81.196.79,24,4.1947180425012675e-05,0.0002185177395432433
31,36692,80.81.194.218,74,0.00012933713964378908,0.0006737630302583336
31,36994,80.81.195.246,5935,0.01037318815926876,0.054037616007881206
31,37009,80.81.195.226,80,0.00013982393475004225,0.0007283924651441444
31,37100,80.81.193.237,6232,0.010892284517028292,0.05674177303472885
31,37271,80.81.195.27,7007,0.012246828884919327,0.06379807504081274
31,37282,80.81.197.5,63,0.00011011134861565829,0.0005736090663010136
31,3741,80.81.193.173,339,0.0005925039235033041,0.003086563071048312
31,37468,80.81.193.103,12965,0.022660216425428724,0.11804510388242288
31,37558,80.81.196.143,91,0.00015904972577817308,0.0008285464291014641
31,37564,80.81.195.134,33,5.767737308439244e-05,0.00030046189187195955
31,37721,80.81.196.120,243,0.00042471520180325335,0.0022124921128753383
31,3786,80.81.193.16,23946,0.0418527992690564,0.21802607462927098
31,38016,80.81.193.192,15,2.6216987765632926e-05,0.00013657358721452705
31,38040,80.81.196.232,10640,0.018596583321755622,0.09687619786417119
31,38158,80.81.194.205,2852,0.004984723273839006,0.025967191382388743
31,38193,80.81.193.42,26240,0.04586225059801386,0.23891272856727933
31,38195,80.81.196.217,636,0.001111600281262836,0.0057907200978959475
31,38880,80.81.194.191,494,0.000863412797081511,0.004497823472265091
31,39090,80.81.193.104,13,2.2721389396881867e-05,0.00011836377558592345
31,39120,80.81.193.23,787,0.0013755179581035407,0.00716556087585552
31,39122,80.81.195.1,756,0.0013213361833878993,0.006883308795612164
31,39216,80.81.195.36,70,0.00012234594290628695,0.0006373434070011263
31,39257,80.81.192.135,238,0.0004159762058813757,0.002166967583803829
31,39279,80.81.195.214,87,0.00015205852904067094,0.0007921268058442569
31,39351,80.81.195.179,499,0.0008721517930033886,0.0045433480013366
31,39386,80.81.194.159,10868,0.01899508153579324,0.09895211638983199
31,39386,80.81.195.159,15006,0.026227474560739174,0.13662821664941288
31,39386,80.81.194.122,55,9.612895514065405e-05,0.0005007698197865993
31,394354,80.81.193.217,398,0.0006956240753814602,0.003623752514092118
31,39560,80.81.195.80,170,0.0002971258613438398,0.0015478339884313066
31,39572,80.81.196.235,2,3.4955983687510565e-06,1.8209811628603607e-05
31,39642,80.81.196.62,1130,0.001975013078344347,0.010288543570161039
31,396986,80.81.195.231,24,4.1947180425012675e-05,0.0002185177395432433
31,39702,80.81.195.133,241,0.00042121960343450226,0.0021942823012467347
31,39702,80.81.194.134,106,0.000185266713543806,0.0009651200163159913
31,39737,80.81.194.55,5951,0.010401152946218769,0.05418329450091004
31,397601,80.81.195.110,16,2.7964786950008452e-05,0.00014567849302882886
31,39835,80.81.195.111,127,0.00022197049641569207,0.001156323038416329
31,398465,80.81.194.92,14,2.4469188581257397e-05,0.00012746868140022525
31,39878,80.81.195.53,46,8.03987624812743e-05,0.00041882566745788297
31,39912,80.81.192.116,1433,0.002504596231210132,0.013047330031894485
31,40627,80.81.195.106,82,0.00014331953311879332,0.0007466022767727479
31,41033,80.81.195.182,16,2.7964786950008452e-05,0.00014567849302882886
31,41095,80.81.192.47,2893,0.005056383040398403,0.026340492520775118
31,41114,80.81.196.242,108,0.00018876231191255707,0.0009833298279445948
31,41268,80.81.195.128,92,0.0001607975249625486,0.0008376513349157659
31,41275,80.81.192.131,31,5.418177471564138e-05,0.00028225208024335594
31,41289,80.81.193.36,18,3.1460385318759505e-05,0.00016388830465743247
31,41289,80.81.192.36,1,1.7477991843755283e-06,9.104905814301804e-06
31,41313,80.81.194.109,3418,0.005973977612195556,0.031120568073283564
31,41327,80.81.196.146,2578,0.004505826297320112,0.02347244718927005
31,4134,80.81.195.33,46910,0.08198925973905603,0.42711113174889764
31,4134,80.81.194.33,11341,0.019821790550002865,0.10325873683999676
31,41552,80.81.196.216,22,3.845158205626162e-05,0.00020030792791463968
31,41552,80.81.194.125,19,3.320818450313504e-05,0.00017299321047173428
31,41690,80.81.192.43,30,5.243397553126585e-05,0.0002731471744290541
31,41692,80.81.192.24,329,0.0005750259316595488,0.0029955140129052935
31,41805,80.81.196.194,524,0.0009158467726127768,0.0047709706466941455
31,41820,80.81.196.93,395,0.0006903806778283336,0.003596437796649213
31,41998,80.81.192.35,4502,0.007868591928058628,0.04099028597598672
31,42,80.81.194.42,910,0.0015904972577817306,0.008285464291014642
31,42184,80.81.192.178,353,0.0006169731120845615,0.003214031752448537
31,4230,80.81.195.51,1927,0.003368009028291643,0.017545153504159576
31,42385,80.81.194.200,13,2.2721389396881867e-05,0.00011836377558592345
31,42390,80.81.192.80,45,7.865096329689876e-05,0.0004097207616435812
31,42459,80.81.194.252,167,0.0002918824637907132,0.0015205192709884013
31,42605,80.81.194.39,48,8.389436085002535e-05,0.0004370354790864866
31,42605,80.81.197.69,73,0.00012758934045941357,0.0006646581244440316
31,42649,80.81.193.44,492,0.0008599171987127599,0.004479613660636488
31,42652,80.81.192.137,8880,0.015520456757254691,0.08085156363100002
31,42695,80.81.193.137,1345,0.0023507899029850854,0.012246098320235925
31,42708,80.81.194.215,2784,0.00486587292930147,0.02534805778701622
31,42739,80.81.195.230,1602,0.002799974293369596,0.014586059114511489
31,42841,80.81.197.12,20,3.4955983687510564e-05,0.0001820981162860361
31,42947,80.81.192.9,916,0.0016009840528879837,0.008340093725900452
31,42965,80.81.194.60,144,0.00025168308255007604,0.0013111064372594598
31,43009,80.81.197.56,87,0.00015205852904067094,0.0007921268058442569
31,43009,80.81.195.250,14,2.4469188581257397e-05,0.00012746868140022525
31,43205,80.81.196.241,240,0.0004194718042501268,0.002185177395432433
31,43341,80.81.193.35,199,0.0003478120376907301,0.001811876257046059
31,43350,80.81.192.60,1002,0.0017512947827442791,0.009123115625930408
31,43350,80.81.193.154,1005,0.0017565381802974059,0.009150430343373313
31,43407,80.81.194.41,26,4.5442778793763734e-05,0.0002367275511718469
31,43407,80.81.196.154,29,5.068617634689032e-05,0.0002640422686147523
31,43467,80.81.194.217,561,0.0009805153424346713,0.005107852161823312
31,43561,80.81.194.115,153,0.00026741327520945585,0.0013930505895881759
31,43623,80.81.195.199,380,0.0006641636900627007,0.0034598642094346853
31,43727,80.81.194.124,5879,0.01027531140494373,0.05352774128228031
31,43996,80.81.193.178,144,0.00025168308255007604,0.0013111064372594598
31,44066,80.81.194.3,3087,0.0053954560821672555,0.028106844248749666
31,44066,80.81.195.9,21,3.670378287188609e-05,0.00019120302210033787
31,44356,80.81.193.15,391,0.0006833894810908315,0.003560018173392005
31,44444,80.81.194.149,31,5.418177471564138e-05,0.00028225208024335594
31,4455,80.81.194.132,4522,0.007903547911746137,0.04117238409227276
31,44600,80.81.196.72,279,0.00048763597244077237,0.0025402687221902035
31,44654,80.81.192.226,31,5.418177471564138e-05,0.00028225208024335594
31,44814,80.81.195.211,254,0.00044394099283138414,0.002312646076832658
31,44854,80.81.197.49,21,3.670378287188609e-05,0.00019120302210033787
31,44901,80.81.196.128,381,0.0006659114892470763,0.0034689691152489876
31,44973,80.81.194.164,39,6.81641681906456e-05,0.00035509132675777034
31,44973,80.81.196.200,13,2.2721389396881867e-05,0.00011836377558592345
31,44974,80.81.194.144,56,9.787675432502959e-05,0.000509874725600901
31,45009,80.81.197.50,6,1.0486795106253169e-05,5.462943488581082e-05
31,45204,80.81.193.2,580,0.0010137235269378063,0.005280845372295046
31,45352,80.81.195.34,1440,0.0025168308255007605,0.013111064372594598
31,45474,80.81.196.70,52,9.088555758752747e-05,0.0004734551023436938
31,45489,80.81.194.241,4364,0.0076273956406148055,0.03973380897361307
31,45489,80.81.193.184,1011,0.001767024975403659,0.009205059778259124
31,45758,80.81.192.235,1812,0.0031670121220884573,0.01649808933551487
31,45899,80.81.195.177,4611,0.008059102039155561,0.04198272070974562
31,4637,80.81.192.246,9453,0.016521945689901868,0.08606867466259495
31,4637,80.81.193.79,31611,0.05524968001729483,0.2878151776958943
31,46489,80.81.193.81,13,2.2721389396881867e-05,0.00011836377558592345
31,4651,80.81.193.238,20457,0.03575472791477018,0.186259058243172
31,4657,80.81.193.240,2735,0.004780230769267069,0.024901917402115434
31,46786,80.81.194.81,366,0.0006396945014814433,0.00333239552803446
31,47138,80.81.196.233,347,0.0006064863169783082,0.003159402317562726
31,47147,80.81.195.166,4170,0.007288322598845953,0.03796745724563852
31,47147,80.81.192.68,376,0.0006571724933251986,0.0034234445861774784
31,47195,80.81.194.16,33,5.767737308439244e-05,0.00030046189187195955
31,47215,80.81.194.34,166,0.0002901346646063377,0.0015114143651740995
31,47321,80.81.194.82,51,8.913775840315195e-05,0.00046435019652939203
31,47372,80.81.197.9,42,7.340756574377218e-05,0.00038240604420067574
31,47372,80.81.195.137,2,3.4955983687510565e-06,1.8209811628603607e-05
31,47447,80.81.195.255,532,0.000929829166087781,0.00484380989320856
31,47447,80.81.194.253,549,0.0009595417522221649,0.00499859329205169
31,47605,80.81.196.174,3060,0.005348265504189116,0.027861011791763524
31,47605,80.81.192.180,458,0.0008004920264439918,0.004170046862950226
31,47626,80.81.194.207,500,0.0008738995921877641,0.004552452907150902
31,4766,80.81.192.170,967,0.0016901218112911358,0.008804443922429843
31,47692,80.81.194.100,1063,0.0018579105329911865,0.009678514880602817
31,4775,80.81.195.224,7,1.2234594290628698e-05,6.373434070011262e-05
31,47794,80.81.196.42,10208,0.01784153407410539,0.09294287855239282
31,47794,80.81.197.77,1,1.7477991843755283e-06,9.104905814301804e-06
31,47872,80.81.193.21,240,0.0004194718042501268,0.002185177395432433
31,4788,80.81.194.24,1450,0.002534308817344516,0.013202113430737617
31,47895,80.81.196.44,1,1.7477991843755283e-06,9.104905814301804e-06
31,47957,80.81.196.33,3273,0.005720546730461104,0.029800356730209806
31,48152,80.81.195.125,260,0.00045442778793763737,0.002367275511718469
31,48152,80.81.195.131,21,3.670378287188609e-05,0.00019120302210033787
31,48166,80.81.194.204,114,0.00019924910701881024,0.0010379592628304056
31,48173,80.81.193.68,698,0.0012199638306941187,0.0063552242583826595
31,48200,80.81.192.63,467,0.0008162222191033718,0.004251991015278942
31,48303,80.81.196.50,17,2.971258613438398e-05,0.00015478339884313067
31,48314,80.81.194.175,750,0.0013108493882816462,0.006828679360726352
31,48314,80.81.196.134,254,0.00044394099283138414,0.002312646076832658
31,48362,80.81.193.139,243,0.00042471520180325335,0.0022124921128753383
31,4837,80.81.195.58,575,0.0010049845310159287,0.005235320843223537
31,48484,80.81.194.51,43,7.515536492814771e-05,0.00039151095001497757
31,48641,80.81.196.201,264,0.0004614189846751395,0.0024036951349756764
31,48719,80.81.195.162,15,2.6216987765632926e-05,0.00013657358721452705
31,48858,80.81.196.20,2339,0.004088102292254361,0.02129637469965192
31,48918,80.81.195.220,1208,0.002111341414725638,0.01099872622367658
31,48919,80.81.193.194,139,0.0002429440866281984,0.0012655819081879508
31,49009,80.81.195.116,9,1.5730192659379752e-05,8.194415232871624e-05
31,49121,80.81.196.66,15,2.6216987765632926e-05,0.00013657358721452705
31,49183,80.81.195.202,233,0.00040723720995949805,0.0021214430547323204
31,49505,80.81.195.12,4126,0.007211419434733429,0.037566841389809244
31,49544,80.81.194.107,1201,0.0020991068204350093,0.010934991882976466
31,49605,80.81.194.35,189,0.0003303340458469748,0.001720827198903041
31,49666,80.81.192.72,5063,0.0088491072704933,0.04609813813781003
31,49666,80.81.196.137,396,0.0006921284770127091,0.003605542702463514
31,49718,80.81.196.231,220,0.0003845158205626162,0.002003079279146397
31,49808,80.81.196.85,958,0.001674391618631756,0.008722499770101129
31,49910,80.81.197.67,10,1.7477991843755282e-05,9.104905814301804e-05
31,49958,80.81.196.111,1,1.7477991843755283e-06,9.104905814301804e-06
31,49981,80.81.195.203,1732,0.003027188187338415,0.015769696870370723
31,50010,80.81.194.221,436,0.0007620404443877304,0.003969738935035587
31,50020,80.81.195.88,138,0.00024119628744382287,0.0012564770023736488
31,50061,80.81.193.105,17,2.971258613438398e-05,0.00015478339884313067
31,50245,80.81.194.246,61,0.00010661575024690722,0.00055539925467241
31,50324,80.81.194.103,2,3.4955983687510565e-06,1.8209811628603607e-05
31,50384,80.81.194.83,1765,0.003084865560422807,0.016070158762242683
31,50469,80.81.193.102,204,0.0003565510336126078,0.0018574007861175681
31,50509,80.81.197.17,2781,0.004860629531748344,0.02532074306957332
31,50533,80.81.195.81,318,0.000555800140631418,0.0028953600489479737
31,50533,80.81.192.181,4,6.991196737502113e-06,3.6419623257207215e-05
31,50581,80.81.196.198,791,0.0013825091548410428,0.007201980499112727
31,50629,80.81.196.26,756,0.0013213361833878993,0.006883308795612164
31,50629,80.81.194.240,660,0.0011535474616878488,0.006009237837439191
31,50837,80.81.194.151,159,0.000277900070315709,0.0014476800244739869
31,50923,80.81.193.205,404,0.0007061108704877134,0.003678381948977929
31,51028,80.81.194.242,4,6.991196737502113e-06,3.6419623257207215e-05
31,51167,80.81.194.0,14,2.4469188581257397e-05,0.00012746868140022525
31,51184,80.81.193.65,70,0.00012234594290628695,0.0006373434070011263
31,51185,80.81.195.143,140,0.0002446918858125739,0.0012746868140022527
31,51310,80.81.196.1,98,0.00017128432006880177,0.0008922807698015768
31,51324,80.81.195.78,32,5.5929573900016905e-05,0.0002913569860576577
31,51343,80.81.192.169,11,1.922579102813081e-05,0.00010015396395731984
31,51375,80.81.194.236,160,0.0002796478695000845,0.0014567849302882887
31,51375,80.81.192.55,5,8.738995921877641e-06,4.552452907150902e-05
31,51402,80.81.197.71,41,7.165976655939666e-05,0.00037330113838637396
31,51407,80.81.196.250,1256,0.0021952357755756634,0.011435761702763066
31,51468,80.81.193.119,1189,0.0020781332302225028,0.010825733013204846
31,51483,80.81.193.251,106,0.000185266713543806,0.0009651200163159913
31,51531,80.81.194.116,76,0.00013283273801254015,0.0006919728418869371
31,51531,80.81.194.110,7,1.2234594290628698e-05,6.373434070011262e-05
31,51865,80.81.196.211,20,3.4955983687510564e-05,0.0001820981162860361
31,51978,80.81.195.79,12,2.0973590212506338e-05,0.00010925886977162164
31,52320,80.81.194.130,73450,0.12837585009238256,0.6687553320604676
31,52551,80.81.193.93,1859,0.003249158683754107,0.016926019908787053
31,53013,80.81.196.152,145,0.0002534308817344516,0.0013202113430737614
31,53264,80.81.195.21,86,0.00015031072985629543,0.0007830219000299551
31,53766,80.81.196.55,9,1.5730192659379752e-05,8.194415232871624e-05
31,5398,80.81.196.245,295,0.0005156007593907809,0.0026859472152190324
31,5400,80.81.193.84,5038,0.008805412290883911,0.04587051549245249
31,5404,80.81.193.127,494,0.000863412797081511,0.004497823472265091
31,5409,80.81.192.58,25,4.369497960938821e-05,0.0002276226453575451
31,5409,80.81.193.58,5,8.738995921877641e-06,4.552452907150902e-05
31,5410,80.81.192.130,152,0.0002656654760250803,0.0013839456837738743
31,54113,80.81.195.55,19,3.320818450313504e-05,0.00017299321047173428
31,54113,80.81.195.54,18,3.1460385318759505e-05,0.00016388830465743247
31,5413,80.81.192.11,1377,0.0024067194768851025,0.012537455306293584
31,5416,80.81.194.249,14975,0.026173292786023535,0.13634596456916953
31,5430,80.81.192.49,816,0.0014262041344504312,0.0074296031444702725
31,54825,80.81.194.235,6198,0.010832859344759523,0.05643220623704258
31,54994,80.81.194.237,129,0.00022546609478444314,0.0011745328500449327
31,553,80.81.192.175,1825,0.003189733511485339,0.01661645311110079
31,553,80.81.194.106,1992,0.003481615975276052,0.018136972382089195
31,55329,80.81.196.187,230,0.00040199381240637146,0.002094128337289415
31,5539,80.81.192.105,326,0.0005697825341064222,0.002968199295462388
31,5578,80.81.193.195,4463,0.007800427759867982,0.04063519464922895
31,55805,80.81.193.56,250,0.00043694979609388207,0.002276226453575451
31,55818,80.81.195.48,4611,0.008059102039155561,0.04198272070974562
31,559,80.81.196.147,1554,0.002716079932519571,0.014149023635425003
31,55967,80.81.192.122,57,9.962455350940512e-05,0.0005189796314152028
31,5603,80.81.194.84,341,0.0005959995218720552,0.0031047728826769146
31,5605,80.81.192.17,287,0.0005016183659157766,0.0026131079687046178
31,5606,80.81.195.46,4186,0.0073162873857959615,0.038113135738667356
31,56630,80.81.195.108,640,0.001118591478000338,0.005827139721153155
31,56630,80.81.193.71,381,0.0006659114892470763,0.0034689691152489876
31,56665,80.81.193.156,591,0.0010329493179659372,0.005380999336252366
31,56814,80.81.196.170,31,5.418177471564138e-05,0.00028225208024335594
31,5713,80.81.193.214,9840,0.0171983439742552,0.08959227321272975
31,57344,80.81.194.183,6126,0.010707017803484487,0.05577665301841285
31,57344,80.81.193.96,2602,0.0045477734777451245,0.023690964928813292
31,57353,80.81.193.182,68,0.00011885034453753591,0.0006191335953725227
31,57455,80.81.194.63,172,0.00030062145971259085,0.0015660438000599103
31,57463,80.81.194.127,30038,0.052500391900272114,0.2734931608499976
31,57512,80.81.195.59,29,5.068617634689032e-05,0.0002640422686147523
31,57537,80.81.196.145,6,1.0486795106253169e-05,5.462943488581082e-05
31,57695,80.81.192.231,69,0.00012059814372191143,0.0006282385011868244
31,57704,80.81.194.224,12,2.0973590212506338e-05,0.00010925886977162164
31,57777,80.81.194.133,14,2.4469188581257397e-05,0.00012746868140022525
31,57976,80.81.195.26,219,0.00038276802137824067,0.001993974373332095
31,58010,80.81.192.51,197,0.000344316439321979,0.0017936664454174555
31,58243,80.81.193.186,468,0.0008179700182877472,0.0042610959210932445
31,58299,80.81.196.197,169,0.00029537806215946427,0.0015387290826170048
31,58453,80.81.195.121,79949,0.1397347969916391,0.727928114947615
31,58453,80.81.193.51,38366,0.06705606350775152,0.34931881647150304
31,58511,80.81.193.165,8617,0.015060785571763928,0.07845697340183864
31,58715,80.81.197.63,1841,0.0032176982984353474,0.01676213160412962
31,59437,80.81.194.163,47,8.214656166564983e-05,0.0004279305732721848
31,59507,80.81.192.185,24,4.1947180425012675e-05,0.0002185177395432433
31,59605,80.81.192.84,18182,0.031778484770315855,0.1655453975156354
31,59624,80.81.195.62,115,0.00020099690620318573,0.0010470641686447075
31,59655,80.81.195.61,1,1.7477991843755283e-06,9.104905814301804e-06
31,59675,80.81.193.210,108,0.00018876231191255707,0.0009833298279445948
31,59890,80.81.196.239,42,7.340756574377218e-05,0.00038240604420067574
31,59947,80.81.196.246,431,0.0007533014484658527,0.003924214405964078
31,60051,80.81.196.43,8591,0.015015342792970164,0.0782202458506668
31,60169,80.81.192.52,676,0.001181512248637857,0.006154916330468019
31,60171,80.81.193.31,827,0.0014454299254785619,0.007529757108427592
31,60280,80.81.193.124,4272,0.0074665981156522565,0.038896157638697304
31,60294,80.81.193.60,381,0.0006659114892470763,0.0034689691152489876
31,60501,80.81.195.14,123,0.00021497929967818997,0.001119903415159122
31,60517,80.81.195.254,555,0.0009700285473284182,0.005053222726937501
31,60522,80.81.195.85,185,0.0003233428491094727,0.0016844075756458337
31,6057,80.81.195.175,9123,0.015945171959057945,0.08306405574387536
31,60764,80.81.193.179,54,9.438115595627853e-05,0.0004916649139722974
31,60822,80.81.194.49,78,0.0001363283363812912,0.0007101826535155407
31,60979,80.81.196.15,9,1.5730192659379752e-05,8.194415232871624e-05
31,60979,80.81.196.13,74,0.00012933713964378908,0.0006737630302583336
31,61157,80.81.196.8,1676,0.002929311433013385,0.015259822144769822
31,61157,80.81.192.21,2618,0.004575738264695133,0.02383664342184212
31,61244,80.81.194.201,63,0.00011011134861565829,0.0005736090663010136
31,61266,80.81.192.71,10,1.7477991843755282e-05,9.104905814301804e-05
31,61317,80.81.193.250,4713,0.008237377555961864,0.0429114211028044
31,61423,80.81.195.13,38,6.641636900627008e-05,0.00034598642094346856
31,61573,80.81.197.66,45,7.865096329689876e-05,0.0004097207616435812
31,61599,80.81.193.225,2512,0.004390471551151327,0.02287152340552613
31,61805,80.81.195.47,31,5.418177471564138e-05,0.00028225208024335594
31,61832,80.81.193.206,13482,0.02356382860375087,0.12275234018841692
31,62023,80.81.192.53,542,0.0009473071579315363,0.004934858951351578
31,62166,80.81.196.180,68,0.00011885034453753591,0.0006191335953725227
31,62240,80.81.196.109,3411,0.005961743017904926,0.03105683373258345
31,62275,80.81.194.4,170,0.0002971258613438398,0.0015478339884313066
31,62336,80.81.196.237,302,0.0005278353536814095,0.002749681555919145
31,62336,80.81.196.185,159,0.000277900070315709,0.0014476800244739869
